activity,county,date,score,state
casino,Milwaukee,2020-06-03 00:00:00,-0.29070833333333335,Wisconsin
casino,Milwaukee,2020-05-27 00:00:00,-0.4756727272727273,Wisconsin
casino,Fairfield,2020-06-03 00:00:00,-0.7115318181818182,Connecticut
casino,Erie,2020-06-03 00:00:00,-0.5146823529411764,New York
casino,Prince George's,2020-06-03 00:00:00,-0.4525725274725276,Maryland
casino,Prince George's,2020-05-27 00:00:00,-0.28577777777777774,Maryland
casino,Hartford,2020-05-27 00:00:00,-0.7648562500000002,Connecticut
casino,San Francisco,2020-06-03 00:00:00,-0.4619925619834711,California
casino,San Francisco,2020-05-27 00:00:00,-0.3306989795918367,California
casino,San Francisco,2020-05-20 00:00:00,-0.6503954545454544,California
cemetery,Harris,2020-05-20 00:00:00,-0.22419411764705877,Texas
cemetery,San Diego,2020-05-27 00:00:00,-0.23395625,California
cemetery,Orange,2020-05-20 00:00:00,-0.22419411764705877,Florida
cemetery,Riverside,2020-05-27 00:00:00,-0.6264157894736843,California
cemetery,San Bernardino,2020-05-27 00:00:00,-0.23395625,California
cemetery,Santa Clara,2020-05-27 00:00:00,-0.20725384615384612,California
cemetery,New York,2020-06-03 00:00:00,-0.11006904761904761,New York
cemetery,New York,2020-05-27 00:00:00,-0.10984444444444444,New York
cemetery,New York,2020-05-20 00:00:00,-0.1899658536585366,New York
cemetery,Palm Beach,2020-05-27 00:00:00,0.27918333333333334,Florida
cemetery,Orange,2020-05-20 00:00:00,-0.22419411764705877,Florida
cemetery,Salt Lake,2020-05-27 00:00:00,0.38821999999999995,Utah
cemetery,Wake,2020-05-27 00:00:00,-0.18674999999999997,North Carolina
cemetery,St. Louis,2020-05-27 00:00:00,0.21946923076923078,Missouri
cemetery,St. Louis,2020-05-20 00:00:00,-0.1929844444444444,Missouri
cemetery,Honolulu,2020-05-27 00:00:00,-0.07955384615384614,Hawaii
cemetery,Bergen,2020-05-20 00:00:00,-0.22419411764705877,New Jersey
cemetery,Prince George's,2020-05-27 00:00:00,0.06521333333333332,Maryland
cemetery,Prince George's,2020-05-20 00:00:00,-0.22419411764705877,Maryland
cemetery,San Francisco,2020-05-27 00:00:00,-0.2182208333333333,California
church,Los Angeles,2020-06-03 00:00:00,0.4302234042553192,California
church,Los Angeles,2020-05-27 00:00:00,-0.5769388059701493,California
church,Cook,2020-05-27 00:00:00,0.9620071428571427,Illinois
church,San Diego,2020-06-03 00:00:00,0.10977199999999997,California
church,San Diego,2020-05-27 00:00:00,-0.4801266666666668,California
church,San Diego,2020-05-20 00:00:00,-0.37015230769230767,California
church,Orange,2020-05-27 00:00:00,-0.06967999999999999,Florida
church,Dallas,2020-06-03 00:00:00,0.716325,Texas
church,Queens,2020-05-20 00:00:00,0.4987625,New York
church,King,2020-06-03 00:00:00,0.24436111111111114,Washington
church,King,2020-05-20 00:00:00,0.4097875,Washington
church,Clark,2020-05-27 00:00:00,0.3182571428571429,Nevada
church,San Bernardino,2020-06-03 00:00:00,0.10977199999999997,California
church,San Bernardino,2020-05-27 00:00:00,-0.4801266666666668,California
church,San Bernardino,2020-05-20 00:00:00,-0.37015230769230767,California
church,Tarrant,2020-05-27 00:00:00,-0.027100000000000013,Texas
church,Santa Clara,2020-05-27 00:00:00,0.06869230769230769,California
church,New York,2020-06-03 00:00:00,-0.37003,New York
church,New York,2020-05-27 00:00:00,0.11295192307692306,New York
church,New York,2020-05-20 00:00:00,-0.2972282608695652,New York
church,Philadelphia,2020-06-03 00:00:00,-0.317502380952381,Pennsylvania
church,Sacramento,2020-05-27 00:00:00,-0.5264833333333334,California
church,Sacramento,2020-05-20 00:00:00,-0.5392703703703704,California
church,Palm Beach,2020-06-03 00:00:00,-0.4403576923076923,Florida
church,Palm Beach,2020-05-27 00:00:00,-0.14705142857142858,Florida
church,Palm Beach,2020-05-20 00:00:00,-0.538261627906977,Florida
church,Bronx,2020-05-20 00:00:00,0.23812631578947369,New York
church,Orange,2020-05-27 00:00:00,-0.06967999999999999,Florida
church,Franklin,2020-06-03 00:00:00,-0.6222914285714286,Ohio
church,Franklin,2020-05-20 00:00:00,-0.5104529411764704,Ohio
church,Oakland,2020-05-27 00:00:00,-0.6707839999999998,Michigan
church,Salt Lake,2020-06-03 00:00:00,0.24010434782608692,Utah
church,Salt Lake,2020-05-27 00:00:00,-0.5942339285714288,Utah
church,Salt Lake,2020-05-20 00:00:00,0.11462195121951216,Utah
church,Wake,2020-06-03 00:00:00,0.019914893617021215,North Carolina
church,Wake,2020-05-27 00:00:00,0.09559411764705883,North Carolina
church,Wake,2020-05-20 00:00:00,-0.9488857142857142,North Carolina
church,Montgomery,2020-06-03 00:00:00,0.2902642857142857,Maryland
church,Collin,2020-06-03 00:00:00,-0.338057894736842,Texas
church,St. Louis,2020-06-03 00:00:00,-0.6001319587628865,Missouri
church,St. Louis,2020-05-27 00:00:00,0.49672,Missouri
church,St. Louis,2020-05-20 00:00:00,0.4440679999999999,Missouri
church,Prince George's,2020-06-03 00:00:00,-0.5402058139534884,Maryland
church,Prince George's,2020-05-27 00:00:00,0.38394,Maryland
church,Prince George's,2020-05-20 00:00:00,0.9647142857142857,Maryland
church,San Francisco,2020-06-03 00:00:00,0.10977199999999997,California
church,San Francisco,2020-05-27 00:00:00,-0.4801266666666668,California
church,San Francisco,2020-05-20 00:00:00,-0.37015230769230767,California
city hall,Cook,2020-05-20 00:00:00,-0.13427999999999995,Illinois
city hall,Harris,2020-06-03 00:00:00,0.89824,Texas
city hall,Orange,2020-05-20 00:00:00,0.08180000000000004,Florida
city hall,Kings,2020-06-03 00:00:00,0.7273625,New York
city hall,King,2020-05-27 00:00:00,-0.5751285714285714,Washington
city hall,Clark,2020-06-03 00:00:00,0.6851571428571429,Nevada
city hall,Santa Clara,2020-05-27 00:00:00,-0.020906250000000008,California
city hall,Wayne,2020-05-20 00:00:00,-0.34357499999999996,Michigan
city hall,Bronx,2020-06-03 00:00:00,0.7273625,New York
city hall,Orange,2020-05-20 00:00:00,0.08180000000000004,Florida
city hall,Oakland,2020-05-27 00:00:00,-0.001291666666666691,Michigan
city hall,Wake,2020-05-20 00:00:00,-0.30612857142857147,North Carolina
city hall,Collin,2020-06-03 00:00:00,0.7607833333333335,Texas
city hall,Fresno,2020-05-20 00:00:00,-0.27649999999999997,California
city hall,Gwinnett,2020-05-20 00:00:00,0.22032,Georgia
city hall,Erie,2020-06-03 00:00:00,-0.39468571428571436,New York
city hall,Erie,2020-05-20 00:00:00,-0.6454000000000001,New York
clothing store,Santa Clara,2020-05-27 00:00:00,-0.5534600000000001,California
convenience store,Prince George's,2020-05-20 00:00:00,0.2159833333333333,Maryland
courthouse,San Diego,2020-05-27 00:00:00,-0.2586466666666667,California
courthouse,San Bernardino,2020-05-27 00:00:00,-0.2586466666666667,California
courthouse,New York,2020-06-03 00:00:00,-0.5681148148148149,New York
courthouse,New York,2020-05-27 00:00:00,-0.03484166666666668,New York
courthouse,New York,2020-05-20 00:00:00,0.06415614035087715,New York
courthouse,St. Louis,2020-05-20 00:00:00,-0.34179444444444446,Missouri
courthouse,Pinellas,2020-05-20 00:00:00,-0.9568810810810813,Florida
courthouse,San Francisco,2020-05-27 00:00:00,-0.2586466666666667,California
dentist,New York,2020-06-03 00:00:00,0.13938383838383842,New York
dentist,New York,2020-05-27 00:00:00,-0.15456388888888897,New York
dentist,New York,2020-05-20 00:00:00,0.023638000000000017,New York
dentist,Suffolk,2020-06-03 00:00:00,-0.41203999999999996,New York
dentist,Franklin,2020-06-03 00:00:00,-0.09669999999999998,Ohio
dentist,Salt Lake,2020-06-03 00:00:00,0.029678571428571453,Utah
dentist,Salt Lake,2020-05-20 00:00:00,0.12848333333333337,Utah
dentist,St. Louis,2020-05-20 00:00:00,0.00024166666666671407,Missouri
dentist,Prince George's,2020-06-03 00:00:00,-0.012647368421052635,Maryland
department store,Dallas,2020-05-27 00:00:00,0.31932,Texas
doctor,Los Angeles,2020-06-03 00:00:00,-0.24695714285714288,California
doctor,Los Angeles,2020-05-27 00:00:00,-0.21371428571428575,California
doctor,Los Angeles,2020-05-20 00:00:00,-0.2019441176470589,California
doctor,Cook,2020-06-03 00:00:00,0.290425,Illinois
doctor,Cook,2020-05-27 00:00:00,-0.38924358974358986,Illinois
doctor,Cook,2020-05-20 00:00:00,0.018526470588235283,Illinois
doctor,Harris,2020-05-27 00:00:00,-0.21244324324324318,Texas
doctor,Harris,2020-05-20 00:00:00,0.13715061728395062,Texas
doctor,San Diego,2020-06-03 00:00:00,0.008782758620689664,California
doctor,San Diego,2020-05-27 00:00:00,-0.37067435897435896,California
doctor,San Diego,2020-05-20 00:00:00,-0.08750000000000002,California
doctor,Orange,2020-06-03 00:00:00,-0.6049078947368421,Florida
doctor,Orange,2020-05-27 00:00:00,-0.201642,Florida
doctor,Orange,2020-05-20 00:00:00,-0.03810000000000003,Florida
doctor,Miami-Dade,2020-06-03 00:00:00,0.005433333333333327,Florida
doctor,Miami-Dade,2020-05-27 00:00:00,-0.27737,Florida
doctor,Miami-Dade,2020-05-20 00:00:00,-0.238174193548387,Florida
doctor,Dallas,2020-05-27 00:00:00,-0.15954782608695656,Texas
doctor,Dallas,2020-05-20 00:00:00,0.6624,Texas
doctor,Kings,2020-06-03 00:00:00,0.18609000000000003,New York
doctor,Kings,2020-05-27 00:00:00,0.10317857142857141,New York
doctor,Kings,2020-05-20 00:00:00,-0.3282779411764707,New York
doctor,Riverside,2020-06-03 00:00:00,-0.42388571428571437,California
doctor,Riverside,2020-05-20 00:00:00,-0.10960208333333332,California
doctor,Queens,2020-06-03 00:00:00,-0.28588055555555564,New York
doctor,Queens,2020-05-27 00:00:00,-0.030877500000000002,New York
doctor,Queens,2020-05-20 00:00:00,-0.19068043478260874,New York
doctor,King,2020-06-03 00:00:00,-0.36874047619047634,Washington
doctor,King,2020-05-27 00:00:00,-0.120921875,Washington
doctor,King,2020-05-20 00:00:00,-0.5032558823529412,Washington
doctor,Clark,2020-06-03 00:00:00,-0.28960909090909087,Nevada
doctor,Clark,2020-05-27 00:00:00,0.355735,Nevada
doctor,San Bernardino,2020-06-03 00:00:00,0.008782758620689664,California
doctor,San Bernardino,2020-05-27 00:00:00,-0.37067435897435896,California
doctor,San Bernardino,2020-05-20 00:00:00,-0.08750000000000002,California
doctor,Broward,2020-05-27 00:00:00,-0.04412000000000003,Florida
doctor,Santa Clara,2020-06-03 00:00:00,-0.1479,California
doctor,Santa Clara,2020-05-27 00:00:00,-0.022100000000000012,California
doctor,Santa Clara,2020-05-20 00:00:00,0.006396363636363655,California
doctor,Wayne,2020-05-27 00:00:00,0.26831111111111106,Michigan
doctor,Wayne,2020-05-20 00:00:00,0.1516,Michigan
doctor,New York,2020-06-03 00:00:00,-0.29195499999999996,New York
doctor,New York,2020-05-27 00:00:00,-0.43854358974358976,New York
doctor,New York,2020-05-20 00:00:00,-0.39341296296296274,New York
doctor,Philadelphia,2020-06-03 00:00:00,0.1680794117647059,Pennsylvania
doctor,Philadelphia,2020-05-27 00:00:00,0.13776603773584903,Pennsylvania
doctor,Philadelphia,2020-05-20 00:00:00,-0.04715208333333334,Pennsylvania
doctor,Sacramento,2020-05-27 00:00:00,-0.23305714285714288,California
doctor,Sacramento,2020-05-20 00:00:00,0.28210499999999994,California
doctor,Palm Beach,2020-06-03 00:00:00,-0.03809999999999998,Florida
doctor,Palm Beach,2020-05-27 00:00:00,-0.4710666666666667,Florida
doctor,Palm Beach,2020-05-20 00:00:00,-0.09163269230769229,Florida
doctor,Suffolk,2020-05-20 00:00:00,-0.802918181818182,New York
doctor,Bronx,2020-06-03 00:00:00,0.03601875,New York
doctor,Bronx,2020-05-27 00:00:00,-0.39962857142857144,New York
doctor,Bronx,2020-05-20 00:00:00,-0.3833906250000001,New York
doctor,Nassau,2020-05-20 00:00:00,-0.7574319999999999,New York
doctor,Orange,2020-06-03 00:00:00,-0.6049078947368421,Florida
doctor,Orange,2020-05-27 00:00:00,-0.201642,Florida
doctor,Orange,2020-05-20 00:00:00,-0.03810000000000003,Florida
doctor,Franklin,2020-06-03 00:00:00,-0.6427428571428572,Ohio
doctor,Franklin,2020-05-27 00:00:00,-0.05566666666666668,Ohio
doctor,Franklin,2020-05-20 00:00:00,0.270574074074074,Ohio
doctor,Hennepin,2020-06-03 00:00:00,0.2174923076923077,Minnesota
doctor,Oakland,2020-06-03 00:00:00,-0.20142999999999994,Michigan
doctor,Oakland,2020-05-27 00:00:00,0.09594999999999998,Michigan
doctor,Oakland,2020-05-20 00:00:00,0.21904545454545457,Michigan
doctor,Allegheny,2020-05-27 00:00:00,-0.4643857142857143,Pennsylvania
doctor,Allegheny,2020-05-20 00:00:00,-0.15701250000000005,Pennsylvania
doctor,Salt Lake,2020-06-03 00:00:00,0.18834999999999996,Utah
doctor,Salt Lake,2020-05-27 00:00:00,-0.16665909090909092,Utah
doctor,Salt Lake,2020-05-20 00:00:00,-0.1225222222222222,Utah
doctor,Contra Costa,2020-06-03 00:00:00,0.2594461538461539,California
doctor,Contra Costa,2020-05-27 00:00:00,-0.8961545454545454,California
doctor,Contra Costa,2020-05-20 00:00:00,-0.6877300000000001,California
doctor,Wake,2020-06-03 00:00:00,-0.3129057142857143,North Carolina
doctor,Wake,2020-05-27 00:00:00,-0.0022604166666667,North Carolina
doctor,Wake,2020-05-20 00:00:00,-0.29445584415584414,North Carolina
doctor,Montgomery,2020-05-20 00:00:00,-0.11648333333333338,Maryland
doctor,Fulton,2020-05-27 00:00:00,0.19693000000000005,Georgia
doctor,Collin,2020-05-27 00:00:00,0.2354222222222222,Texas
doctor,St. Louis,2020-06-03 00:00:00,0.42972400000000016,Missouri
doctor,St. Louis,2020-05-27 00:00:00,-0.029512765957446823,Missouri
doctor,St. Louis,2020-05-20 00:00:00,-0.24729111111111116,Missouri
doctor,Fresno,2020-05-20 00:00:00,0.7779875,California
doctor,Westchester,2020-05-20 00:00:00,-0.8243785714285716,New York
doctor,Marion,2020-06-03 00:00:00,-0.04063333333333332,Indiana
doctor,Marion,2020-05-20 00:00:00,0.31709411764705875,Indiana
doctor,Milwaukee,2020-05-27 00:00:00,-0.9890285714285714,Wisconsin
doctor,Fairfield,2020-06-03 00:00:00,0.31727727272727263,Connecticut
doctor,Fairfield,2020-05-27 00:00:00,0.22220000000000004,Connecticut
doctor,Bergen,2020-05-20 00:00:00,0.4914083333333332,New Jersey
doctor,DuPage,2020-05-20 00:00:00,-0.13917142857142858,Illinois
doctor,Prince George's,2020-06-03 00:00:00,-0.11574285714285716,Maryland
doctor,Prince George's,2020-05-27 00:00:00,-0.1499318181818182,Maryland
doctor,Prince George's,2020-05-20 00:00:00,-0.033831707317073134,Maryland
doctor,Hartford,2020-05-27 00:00:00,0.4676166666666666,Connecticut
doctor,Hartford,2020-05-20 00:00:00,-0.28968333333333335,Connecticut
doctor,Pierce,2020-06-03 00:00:00,0.3793,Washington
doctor,Pierce,2020-05-20 00:00:00,-0.005833333333333342,Washington
doctor,San Francisco,2020-06-03 00:00:00,0.16973421052631574,California
doctor,San Francisco,2020-05-27 00:00:00,-0.37067435897435896,California
doctor,San Francisco,2020-05-20 00:00:00,-0.10076,California
embassy,King,2020-05-20 00:00:00,0.30276153846153847,Washington
embassy,New York,2020-06-03 00:00:00,-0.05161818181818184,New York
embassy,New York,2020-05-27 00:00:00,-0.468906896551724,New York
embassy,New York,2020-05-20 00:00:00,-0.18564848484848484,New York
embassy,Wake,2020-06-03 00:00:00,0.8677000000000001,North Carolina
embassy,Prince George's,2020-06-03 00:00:00,0.026486956521739137,Maryland
embassy,Prince George's,2020-05-20 00:00:00,0.19377,Maryland
fire station,Los Angeles,2020-05-27 00:00:00,0.9581600000000001,California
fire station,San Diego,2020-05-27 00:00:00,0.4054166666666667,California
fire station,Orange,2020-05-27 00:00:00,0.4054166666666667,Florida
fire station,San Bernardino,2020-05-27 00:00:00,0.4054166666666667,California
fire station,Santa Clara,2020-05-27 00:00:00,-0.42213636363636375,California
fire station,Orange,2020-05-27 00:00:00,0.4054166666666667,Florida
fire station,Salt Lake,2020-05-20 00:00:00,-0.07909999999999996,Utah
fire station,St. Louis,2020-05-27 00:00:00,0.5415125,Missouri
fire station,San Francisco,2020-05-27 00:00:00,0.4054166666666667,California
florist,San Diego,2020-05-20 00:00:00,-0.32855555555555555,California
florist,Orange,2020-05-20 00:00:00,0.1875235294117647,Florida
florist,San Bernardino,2020-05-20 00:00:00,-0.32855555555555555,California
florist,Santa Clara,2020-05-20 00:00:00,0.5823,California
florist,New York,2020-05-27 00:00:00,-0.037663636363636406,New York
florist,New York,2020-05-20 00:00:00,0.10485151515151514,New York
florist,Palm Beach,2020-05-20 00:00:00,-0.014951724137931012,Florida
florist,Orange,2020-05-20 00:00:00,0.1875235294117647,Florida
florist,Contra Costa,2020-05-20 00:00:00,0.11876666666666663,California
florist,San Francisco,2020-05-20 00:00:00,-0.32855555555555555,California
funeral home,Miami-Dade,2020-06-03 00:00:00,-0.4291,Florida
funeral home,Dallas,2020-05-27 00:00:00,0.03222222222222226,Texas
funeral home,Kings,2020-05-27 00:00:00,-0.7763200000000001,New York
funeral home,Tarrant,2020-05-27 00:00:00,0.03222222222222226,Texas
funeral home,Santa Clara,2020-06-03 00:00:00,-0.3911866666666666,California
funeral home,Nassau,2020-05-20 00:00:00,-0.2854217391304347,New York
funeral home,Franklin,2020-06-03 00:00:00,-0.4291,Ohio
funeral home,Franklin,2020-05-27 00:00:00,0.11972000000000001,Ohio
funeral home,Franklin,2020-05-20 00:00:00,-0.4323,Ohio
funeral home,Montgomery,2020-05-27 00:00:00,0.03222222222222226,Maryland
gas station,New York,2020-06-03 00:00:00,0.22173333333333325,New York
gym,Los Angeles,2020-06-03 00:00:00,0.14127878787878792,California
gym,Los Angeles,2020-05-27 00:00:00,-0.24315199999999992,California
gym,Los Angeles,2020-05-20 00:00:00,-0.23425172413793108,California
gym,Cook,2020-05-27 00:00:00,-0.70215,Illinois
gym,Cook,2020-05-20 00:00:00,-0.6196863636363635,Illinois
gym,Harris,2020-05-27 00:00:00,-0.40592325581395355,Texas
gym,Harris,2020-05-20 00:00:00,-0.6364033333333334,Texas
gym,San Diego,2020-06-03 00:00:00,-0.369323404255319,California
gym,San Diego,2020-05-27 00:00:00,-0.42393622047244095,California
gym,San Diego,2020-05-20 00:00:00,-0.43064687499999993,California
gym,Orange,2020-06-03 00:00:00,-0.33160561797752813,Florida
gym,Orange,2020-05-27 00:00:00,-0.46823978494623675,Florida
gym,Orange,2020-05-20 00:00:00,-0.5408818181818182,Florida
gym,Miami-Dade,2020-06-03 00:00:00,-0.1959142857142857,Florida
gym,Miami-Dade,2020-05-27 00:00:00,-0.36713609022556387,Florida
gym,Dallas,2020-05-27 00:00:00,-0.35549385964912267,Texas
gym,Dallas,2020-05-20 00:00:00,-0.4947285714285714,Texas
gym,Kings,2020-05-20 00:00:00,-0.512875,New York
gym,Riverside,2020-05-27 00:00:00,-0.5667517241379311,California
gym,King,2020-06-03 00:00:00,-0.26524117647058826,Washington
gym,King,2020-05-20 00:00:00,-0.41493571428571435,Washington
gym,Clark,2020-05-27 00:00:00,-0.5425857142857141,Nevada
gym,San Bernardino,2020-06-03 00:00:00,-0.369323404255319,California
gym,San Bernardino,2020-05-27 00:00:00,-0.46253515625,California
gym,San Bernardino,2020-05-20 00:00:00,-0.43064687499999993,California
gym,Tarrant,2020-05-27 00:00:00,-0.5310045454545456,Texas
gym,Broward,2020-06-03 00:00:00,-0.31867272727272733,Florida
gym,Broward,2020-05-27 00:00:00,-0.5258736363636363,Florida
gym,Santa Clara,2020-06-03 00:00:00,-0.4826433333333335,California
gym,Santa Clara,2020-05-20 00:00:00,-0.8115000000000001,California
gym,Alameda,2020-06-03 00:00:00,-0.9228500000000001,California
gym,Alameda,2020-05-27 00:00:00,-0.38904137931034477,California
gym,New York,2020-06-03 00:00:00,-0.029438028169014092,New York
gym,New York,2020-05-27 00:00:00,-0.3539865384615386,New York
gym,New York,2020-05-20 00:00:00,-0.7032804597701148,New York
gym,Philadelphia,2020-05-27 00:00:00,-0.5992285714285716,Pennsylvania
gym,Sacramento,2020-06-03 00:00:00,-0.6113000000000002,California
gym,Sacramento,2020-05-27 00:00:00,-0.4519,California
gym,Sacramento,2020-05-20 00:00:00,-0.6329142857142859,California
gym,Palm Beach,2020-06-03 00:00:00,-0.24377500000000005,Florida
gym,Palm Beach,2020-05-27 00:00:00,-0.553636,Florida
gym,Palm Beach,2020-05-20 00:00:00,-0.5092592592592591,Florida
gym,Orange,2020-06-03 00:00:00,-0.33160561797752813,Florida
gym,Orange,2020-05-27 00:00:00,-0.46823978494623675,Florida
gym,Orange,2020-05-20 00:00:00,-0.5408818181818182,Florida
gym,Franklin,2020-06-03 00:00:00,-0.029391304347826094,Ohio
gym,Franklin,2020-05-27 00:00:00,-0.45295421686746995,Ohio
gym,Oakland,2020-06-03 00:00:00,-0.07482413793103448,Michigan
gym,Oakland,2020-05-27 00:00:00,0.03279411764705881,Michigan
gym,Travis,2020-05-27 00:00:00,-0.18604210526315787,Texas
gym,Travis,2020-05-20 00:00:00,-0.49255454545454536,Texas
gym,Allegheny,2020-05-27 00:00:00,-0.35464375,Pennsylvania
gym,Salt Lake,2020-06-03 00:00:00,-0.3564677419354838,Utah
gym,Salt Lake,2020-05-27 00:00:00,-0.28096530612244897,Utah
gym,Salt Lake,2020-05-20 00:00:00,-0.6743032258064517,Utah
gym,Contra Costa,2020-06-03 00:00:00,-0.7339000000000001,California
gym,Contra Costa,2020-05-20 00:00:00,-0.3957588235294118,California
gym,Wake,2020-06-03 00:00:00,-0.1851986111111111,North Carolina
gym,Wake,2020-05-27 00:00:00,-0.5779475,North Carolina
gym,Wake,2020-05-20 00:00:00,-0.0819439024390244,North Carolina
gym,Montgomery,2020-05-20 00:00:00,-0.686935294117647,Maryland
gym,St. Louis,2020-06-03 00:00:00,-0.38448928571428576,Missouri
gym,St. Louis,2020-05-27 00:00:00,-0.3422620689655172,Missouri
gym,St. Louis,2020-05-20 00:00:00,-0.7030535714285715,Missouri
gym,Fresno,2020-06-03 00:00:00,-0.2534222222222222,California
gym,Honolulu,2020-05-27 00:00:00,-0.2783,Hawaii
gym,Pinellas,2020-05-20 00:00:00,-0.9179129032258062,Florida
gym,Marion,2020-05-27 00:00:00,-0.4572900000000001,Indiana
gym,Milwaukee,2020-05-27 00:00:00,-0.77776,Wisconsin
gym,Fairfield,2020-06-03 00:00:00,-0.06889999999999999,Connecticut
gym,Prince George's,2020-06-03 00:00:00,-0.4136454545454546,Maryland
gym,Prince George's,2020-05-27 00:00:00,-0.37847500000000006,Maryland
gym,Prince George's,2020-05-20 00:00:00,-0.32970555555555553,Maryland
gym,Hartford,2020-06-03 00:00:00,0.41298,Connecticut
gym,Hartford,2020-05-27 00:00:00,-0.43860000000000005,Connecticut
gym,Pierce,2020-05-27 00:00:00,-0.44275714285714296,Washington
gym,San Francisco,2020-06-03 00:00:00,-0.369323404255319,California
gym,San Francisco,2020-05-27 00:00:00,-0.46253515625,California
gym,San Francisco,2020-05-20 00:00:00,-0.43064687499999993,California
hospital,Los Angeles,2020-06-03 00:00:00,-0.30951940298507463,California
hospital,Los Angeles,2020-05-27 00:00:00,-0.04469272727272733,California
hospital,Los Angeles,2020-05-20 00:00:00,-0.25215573770491806,California
hospital,Cook,2020-06-03 00:00:00,-0.6505150943396226,Illinois
hospital,Cook,2020-05-27 00:00:00,-0.32536093750000017,Illinois
hospital,Cook,2020-05-20 00:00:00,-0.04879130434782609,Illinois
hospital,Harris,2020-06-03 00:00:00,-0.3933795918367349,Texas
hospital,Harris,2020-05-27 00:00:00,-0.44798813559322026,Texas
hospital,Harris,2020-05-20 00:00:00,-0.16047600000000004,Texas
hospital,Maricopa,2020-06-03 00:00:00,-0.4964257575757578,Arizona
hospital,San Diego,2020-06-03 00:00:00,0.2326252525252525,California
hospital,San Diego,2020-05-27 00:00:00,0.09134285714285716,California
hospital,San Diego,2020-05-20 00:00:00,-0.4136666666666666,California
hospital,Orange,2020-06-03 00:00:00,-0.3976779527559053,Florida
hospital,Orange,2020-05-27 00:00:00,-0.08436710526315794,Florida
hospital,Orange,2020-05-20 00:00:00,-0.25624857142857144,Florida
hospital,Miami-Dade,2020-06-03 00:00:00,0.14174761904761907,Florida
hospital,Miami-Dade,2020-05-27 00:00:00,0.03492545454545454,Florida
hospital,Miami-Dade,2020-05-20 00:00:00,0.44713816793893146,Florida
hospital,Dallas,2020-06-03 00:00:00,-0.26341690140845053,Texas
hospital,Dallas,2020-05-27 00:00:00,-0.031009677419354856,Texas
hospital,Dallas,2020-05-20 00:00:00,-0.5460121951219511,Texas
hospital,Kings,2020-06-03 00:00:00,-0.3631166666666669,New York
hospital,Kings,2020-05-27 00:00:00,-0.16050102040816328,New York
hospital,Kings,2020-05-20 00:00:00,-0.18022327586206902,New York
hospital,Riverside,2020-06-03 00:00:00,-0.4399107692307691,California
hospital,Riverside,2020-05-27 00:00:00,0.28165102040816326,California
hospital,Riverside,2020-05-20 00:00:00,-0.3906803278688525,California
hospital,Queens,2020-06-03 00:00:00,-0.5546936507936508,New York
hospital,Queens,2020-05-27 00:00:00,-0.6651530303030301,New York
hospital,Queens,2020-05-20 00:00:00,-0.4422840336134452,New York
hospital,King,2020-06-03 00:00:00,-0.564930769230769,Washington
hospital,King,2020-05-27 00:00:00,-0.06412499999999997,Washington
hospital,King,2020-05-20 00:00:00,-0.09448405797101449,Washington
hospital,Clark,2020-06-03 00:00:00,-0.0425177777777778,Nevada
hospital,Clark,2020-05-27 00:00:00,-0.41829636363636374,Nevada
hospital,Clark,2020-05-20 00:00:00,-0.08805596330275228,Nevada
hospital,San Bernardino,2020-06-03 00:00:00,0.2326252525252525,California
hospital,San Bernardino,2020-05-27 00:00:00,0.09134285714285716,California
hospital,San Bernardino,2020-05-20 00:00:00,-0.28784758064516136,California
hospital,Tarrant,2020-05-27 00:00:00,-0.35390769230769226,Texas
hospital,Tarrant,2020-05-20 00:00:00,-0.4569263157894737,Texas
hospital,Bexar,2020-05-20 00:00:00,-0.7030259259259258,Texas
hospital,Broward,2020-05-27 00:00:00,0.5122333333333332,Florida
hospital,Broward,2020-05-20 00:00:00,-0.446734,Florida
hospital,Santa Clara,2020-06-03 00:00:00,-0.43240370370370373,California
hospital,Santa Clara,2020-05-27 00:00:00,-0.3350207792207791,California
hospital,Santa Clara,2020-05-20 00:00:00,-0.08567407407407408,California
hospital,Wayne,2020-06-03 00:00:00,0.19459750000000003,Michigan
hospital,Wayne,2020-05-27 00:00:00,-0.3262533333333334,Michigan
hospital,Wayne,2020-05-20 00:00:00,-0.27475747126436784,Michigan
hospital,Alameda,2020-06-03 00:00:00,-0.029723809523809496,California
hospital,New York,2020-06-03 00:00:00,-0.35744927536231885,New York
hospital,New York,2020-05-27 00:00:00,0.052154545454545446,New York
hospital,New York,2020-05-20 00:00:00,-0.10283333333333335,New York
hospital,Middlesex,2020-06-03 00:00:00,-0.54763,Massachusetts
hospital,Middlesex,2020-05-27 00:00:00,-0.4435078125,Massachusetts
hospital,Middlesex,2020-05-20 00:00:00,-0.45735458715596305,Massachusetts
hospital,Philadelphia,2020-06-03 00:00:00,0.013186111111111093,Pennsylvania
hospital,Philadelphia,2020-05-27 00:00:00,-0.16035304347826093,Pennsylvania
hospital,Philadelphia,2020-05-20 00:00:00,-0.23643750000000008,Pennsylvania
hospital,Sacramento,2020-05-27 00:00:00,0.027964516129032252,California
hospital,Sacramento,2020-05-20 00:00:00,-0.03293541666666667,California
hospital,Palm Beach,2020-06-03 00:00:00,-0.1522240384615386,Florida
hospital,Palm Beach,2020-05-27 00:00:00,-0.6083954545454545,Florida
